Headline,Body ID,Stance
"America's fears are legitimate",92894,unrelated
"New York's bike lanes are not working",90661,unrelated
"Guns should be permitted on college campuses",94009,unrelated
"No, it can't denounce",90513,unrelated
"US should attack Syria",91767,unrelated
"Do not stop taxing capital gains",93557,unrelated
"Foreign language classes should be mandatory in college",90812,unrelated
"Women should be encouraged to have kids at home",91773,unrelated
"Not to tip",93795,unrelated
"No, it can't denounce",91033,unrelated
"No, it can't denounce",90149,unrelated
"Marijuana is a gateway drug",90872,unrelated
"Farms could survive without illegal labor",90449,unrelated
"Christians have created a harmful atmosphere for gays",90384,unrelated
"Companies can excel without making workers miserable",91721,agree
"Rich politicans are less corruptible",92620,unrelated
"Mother Teresa should be canonized",93699,unrelated
"Do not drop sports program in undergraduate schools",93864,unrelated
"Prostituion is safer when it's legal",94044,unrelated
"College should be free",90770,unrelated
"Royal Couple could be a modern family",92324,unrelated
"States do not need special schools for the deaf",93687,disagree
"Vaccination should be mandatory for all children",91783,unrelated
"New York's bike lanes are not working",90801,unrelated
"Queen Elizabeth II should not step down",90809,unrelated
"Reality shows are not worse than other TV",93871,unrelated
"TFA has not raised the status of teachers",90344,unrelated
"Supporting Israel helps",94109,unrelated
"Women should be encouraged to have kids at home",92736,agree
"Farm subsidies do not protect national security",91862,unrelated
"Farm subsidies do not protect national security",93909,discuss
"Tennis strung is not too tight",91707,unrelated
"Not to tip",91115,unrelated
"Former colonial powers should not pay reparations",92081,unrelated
"Farms could survive without illegal labor",92325,unrelated
"Unpaid intenship exploit college students",90373,agree
"States do not need special schools for the deaf",92907,unrelated
"No, it can't denounce",92606,agree
"Women should be encouraged to have kids at home",90373,unrelated
"Marijuana is a gateway drug",93678,unrelated
"Big banks are not out of control",90431,unrelated
"Prostituion is safer when it's legal",93321,unrelated
"Medical websites are dangerous",92277,disagree
"Speech can be limited for public workers",91489,unrelated
"Veganism is good for everyone",90064,disagree
"We should manipulate our dreams",94113,unrelated
"Felons should be allowed to vote",92787,unrelated
"Electric cars will not succeed",93287,disagree
"Public universities are neglecting in-state students",92929,agree
"Dual citizenship should be allowed",92501,unrelated
"It should be illegal to declaw your cat",94023,unrelated
"Fraternities and sororities should be co-ed",92207,unrelated
"Brazil should not postpone Olympics",91760,unrelated
"Marijuana is a gateway drug",90680,unrelated
"No, it can't denounce",94037,unrelated
"Abolish Birthright Citizenship",91130,unrelated
"School librarians are expendable",91521,unrelated
"Casinos are not too much of a gamble",91434,unrelated
"Greece should abandon Euro",91559,disagree
"Government should not regulate airline industry again",93332,unrelated
"Open office layout should be reconsidered",93925,unrelated
"Comment sections have failed",92408,discuss
"Students should be taught cursive",93130,agree
"We do not need more advice about eating well",94092,unrelated
"Marijuana is a gateway drug",91651,unrelated
"Internet is becoming too censored",93281,disagree
"All immigrants should get ID cards",91094,unrelated
"Abolish Birthright Citizenship",93533,agree
"Legislation should not protect obese",94054,unrelated
"Supreme court is not too powerful",92984,unrelated
"We don't need to hear from candidate's spouse",90634,discuss
"Pollings do no undermine democracy",92810,discuss
"Crime can be ethically predicted",94381,unrelated
"Voting should be mandatory",93410,unrelated
"Brazil should not postpone Olympics",90770,agree
"Vaccination should be mandatory for all children",92689,unrelated
"Affirmative actions should be based on income",90798,unrelated
"Students should live off campus",92158,disagree
"Students should be taught cursive",91201,unrelated
"Extreme parenting is counterproductive",92147,unrelated
"Companies can be trusted",90299,disagree
"Mother Teresa should be canonized",91641,unrelated
"Marijuana is a gateway drug",90500,unrelated
"Strictly enforcing minor violations deter more serious crime",92090,unrelated
"Modern men are manly enough",91227,unrelated
"Public preschool is a smart investment",90033,unrelated
"Schoold day should be longer",93494,disagree
"New York's bike lanes are not working",90470,disagree
"Affirmative actions should be based on income",90783,unrelated
"Do not stop taxing capital gains",92003,unrelated
"No, it can't denounce",92620,disagree
"Parents' religious beliefs should allow them to refuse medical care for their children",91076,unrelated
"It is fair to rate professors online",93637,unrelated
"Women should be encouraged to have kids at home",92738,disagree
"Vaccination should be mandatory for all children",94369,unrelated
"Colleges do not need humanities programs",93102,unrelated
"NATO should defend nonmbers",90294,unrelated
"Immigration is not really a problem",91084,discuss
"Home schoolers deserve a tax break",94368,disagree
"Prostituion is safer when it's legal",92687,unrelated
"New York's bike lanes are not working",90502,discuss
"Women should delay motherhood",92399,unrelated
"Greece will destroy the Euro Zone",91943,agree
"Foreign language classes should be mandatory in college",93461,agree
"New York's bike lanes are not working",93654,unrelated
"Mother Teresa should be canonized",92236,agree
"Wealthy colleges deserve tax breaks",92157,unrelated
"We should manipulate our dreams",94363,unrelated
"Police officers should be required to wear cameras",92397,unrelated
"Speech can be limited for public workers",91251,unrelated
"Home schoolers deserve a tax break",92824,unrelated
"Obamacare is not working",90762,unrelated
"Same-sex colleges are outdated",91642,unrelated
"Schoold day should be longer",93499,discuss
"Same-sex colleges are outdated",91873,unrelated
"Immigration is not really a problem",90230,unrelated
"Foreign language classes should be mandatory in college",92842,unrelated
"Colorado didn't go too far with pot",94179,agree
"High school should last six years",94244,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90428,agree
"Prostituion is safer when it's legal",90297,unrelated
"New York's bike lanes are not working",90519,agree
"Extreme parenting is counterproductive",91894,disagree
"It is fair to rate professors online",92497,unrelated
"It should be illegal to declaw your cat",94035,unrelated
"Guns should be permitted on college campuses",93953,unrelated
"Obamacare is not working",91448,unrelated
"Non-Muslims help women by wearing hijabs",92181,disagree
"New York's bike lanes are not working",91159,unrelated
"Home schoolers deserve a tax break",94380,disagree
"Medical websites are dangerous",92291,disagree
"Companies can excel without making workers miserable",91722,disagree
"College free for everyone",94022,discuss
"Comment sections have failed",93390,unrelated
"Jail record should be an employer's first impression",90929,discuss
"Extreme parenting is counterproductive",91026,unrelated
"Unpaid intenship exploit college students",90522,unrelated
"Mother Teresa should be canonized",92242,disagree
"Rich politicans are less corruptible",91540,unrelated
"College should be free",90383,unrelated
"Students should be taught cursive",93447,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",92635,unrelated
"Police is reacting to dangers",93269,unrelated
"Comment sections have failed",92350,agree
"Wal-Mart can make us healthier",91589,discuss
"Abolish Birthright Citizenship",93525,disagree
"Women should be encouraged to have kids at home",92482,unrelated
"Comment sections have failed",92765,unrelated
"It should be illegal to declaw your cat",90701,disagree
"Home schoolers deserve a tax break",93587,unrelated
"Rock Hall of Fame doesn't matter",91454,unrelated
"Obamacare is not working",93680,unrelated
"Companies should be allowed to patent genes",91592,unrelated
"Colleges do not need humanities programs",91198,unrelated
"Government should not regulate airline industry again",92231,unrelated
"Colorado didn't go too far with pot",94167,agree
"New York's bike lanes are not working",90493,disagree
"Supporting Israel helps",91673,unrelated
"Colorado didn't go too far with pot",92157,unrelated
"Affirmative actions should be based on income",92644,unrelated
"Nations should not recognize a Palestinian state",92247,unrelated
"NATO should defend nonmbers",93904,unrelated
"Guns should be permitted on college campuses",93362,unrelated
"Brazil should not postpone Olympics",92451,unrelated
"Police is reacting to dangers",90841,unrelated
"Unpaid intenship exploit college students",93298,unrelated
"Comment sections have failed",93628,unrelated
"Online classes are not the best way to teach",92002,agree
"Big banks are not out of control",91127,disagree
"Colleges do not need humanities programs",94093,agree
"Opioid training should be mandatory",94312,unrelated
"Extreme parenting is counterproductive",90900,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90437,agree
