Headline,Body ID,Stance
"Modern men are manly enough",91778,unrelated
"The U.S. should not work with Assad to fight ISIS",91338,disagree
"he U.S. should give up oversight of internet addresses",90947,unrelated
"Police is reacting to dangers",90481,unrelated
"Do not legitimize Frisbee",90879,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90185,unrelated
"We should manipulate our dreams",90261,unrelated
"Unpaid intenship exploit college students",91109,unrelated
"Veganism is good for everyone",91975,unrelated
"Obamacare is not sustainable",92210,unrelated
"Comment sections have failed",94221,unrelated
"Foreign language classes should be mandatory in college",93472,agree
"Vaccination should be mandatory for all children",93304,unrelated
"Electric cars will not succeed",90807,unrelated
"Open office layout should be reconsidered",94432,agree
"Comment sections have failed",92388,agree
"Companies can excel without making workers miserable",90549,unrelated
"Writing can be assessed",90345,discuss
"Colorado didn't go too far with pot",93627,unrelated
"Rim should be raised",93977,agree
"Former colonial powers should not pay reparations",90974,unrelated
"Same-sex colleges are outdated",94364,unrelated
"Opioid training should be mandatory",92409,unrelated
"Non-Muslims help women by wearing hijabs",92190,disagree
"Farm subsidies do not protect national security",93915,agree
"Beachfront homes should have to open their land to the public",92664,unrelated
"Colorado didn't go too far with pot",94188,agree
"Comment sections have failed",92408,discuss
"Veganism is good for everyone",90284,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",91973,disagree
"Modern men are manly enough",91779,unrelated
"Internet gambling should be legalized",92846,agree
"Women should be encouraged to have kids at home",93515,unrelated
"New York's bike lanes are not working",91926,unrelated
"Abolish Birthright Citizenship",93531,agree
"We don't need the C.I.A.",90208,unrelated
"Fraternities and sororities should be co-ed",92343,unrelated
"Colleges do not need humanities programs",91847,unrelated
"Obamacare is not sustainable",92573,unrelated
"US should attack Syria",91934,unrelated
"Marijuana is a gateway drug",91352,unrelated
"The threat has been exaggerated",91943,unrelated
"No, it can't denounce",92582,disagree
"Charter schools are cherry-picking students",91265,unrelated
"Open office layout should be reconsidered",93960,unrelated
"Nations should not recognize a Palestinian state",91688,agree
"State citizenship is not the answer to immigration reform",94058,unrelated
"Rim should be raised",92274,unrelated
"Tenure protects bad teachers",92711,discuss
"Same-sex colleges are outdated",90052,unrelated
"College should be free",92746,unrelated
"Court stenographers are necessary",93894,agree
"The U.S. should not work with Assad to fight ISIS",91939,unrelated
"Queen Elizabeth II should not step down",91739,unrelated
"College should be free",91726,unrelated
"Abolish Birthright Citizenship",93526,agree
"It should be illegal to declaw your cat",90671,agree
"Modern men are manly enough",94160,unrelated
"Do not drop sports program in undergraduate schools",93714,unrelated
"Apps can be used to treat depression and anxiety",92637,unrelated
"It should be illegal to declaw your cat",90680,disagree
"School librarians are expendable",90880,disagree
"Beachfront homes should have to open their land to the public",93639,unrelated
"Big banks are not out of control",93724,unrelated
"It is fair to rate professors online",92741,unrelated
"Do not stop taxing capital gains",91984,unrelated
"Prostituion is safer when it's legal",93699,unrelated
"Police is reacting to dangers",94403,unrelated
"Marijuana is a gateway drug",94263,unrelated
"Supporting Israel helps",91747,disagree
"New York's bike lanes are not working",93310,unrelated
"Tenure protects bad teachers",92683,agree
"No, it can't denounce",93264,unrelated
"TFA has not raised the status of teachers",93692,unrelated
"Wal-Mart can make us healthier",91579,agree
"We should disband NATO",91845,unrelated
"College free for everyone",93352,unrelated
"Christians have created a harmful atmosphere for gays",93049,agree
"Voting should be a constitutional right",90954,unrelated
"Home schoolers deserve a tax break",93387,unrelated
"Doping should be allowed",90028,unrelated
"Foreign language classes should be mandatory in college",93456,discuss
"Businesses should be allowed to have new employees sign noncompete deals",93366,agree
"Parents should control what kids learn at school",93153,unrelated
"US should attack Syria",93428,discuss
"Colleges do not need humanities programs",91152,unrelated
"Do not stop taxing capital gains",92520,unrelated
"Non-Muslims help women by wearing hijabs",94422,unrelated
"Greece will destroy the Euro Zone",91958,discuss
"It should be illegal to declaw your cat",92087,unrelated
"Computer-generated imagery is enhancing cinema",92447,unrelated
"California doesn't need high-speed rail",92530,unrelated
"Supreme court is not too powerful",91362,unrelated
"Beachfront homes should have to open their land to the public",90979,agree
"Fees are necessary",91311,disagree
"Mother Teresa should be canonized",92237,discuss
"No, the laws should not be toughened",92876,unrelated
"Obamacare is not working",90238,unrelated
"Colleges do not need humanities programs",90776,unrelated
"Comment sections have failed",91752,unrelated
"Abolish Birthright Citizenship",93520,agree
"Non-Muslims help women by wearing hijabs",92162,disagree
"Royal Couple could be a modern family",90139,discuss
"Farms could survive without illegal labor",92569,unrelated
"Nations should not recognize a Palestinian state",94017,unrelated
"Vaccination should be mandatory for all children",94319,unrelated
"It should be illegal to declaw your cat",92229,unrelated
"Russia can be a partner",94102,unrelated
"Dual citizenship should be allowed",92342,unrelated
"Queen Elizabeth II should not step down",93619,unrelated
"Kurds are allies in SyriaAllies",91434,unrelated
"We don't need libraries",90894,unrelated
"Online classes are not the best way to teach",94380,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",92005,unrelated
"It should be illegal to declaw your cat",94224,unrelated
"Foreign language classes should be mandatory in college",93462,agree
"Colleges do not need humanities programs",91118,unrelated
"Non-Muslims help women by wearing hijabs",92191,disagree
"Farm subsidies do not protect national security",93903,disagree
"Immigration is not really a problem",92871,unrelated
"Non-Muslims help women by wearing hijabs",92182,discuss
"Comment sections have failed",93771,unrelated
"Writing can be assessed",93021,unrelated
"Supporting Israel helps",91143,unrelated
"Vaccination should be mandatory for all children",91783,unrelated
"Marijuana is a gateway drug",93068,unrelated
"The bar is not too low to get into law school",90798,unrelated
"Nations should not recognize a Palestinian state",91500,unrelated
"Do not legitimize Frisbee",92467,unrelated
"TFA has not raised the status of teachers",91048,unrelated
"Greece should abandon Euro",93076,unrelated
"Speech can be limited for public workers",92049,unrelated
"School librarians are expendable",93480,unrelated
"Opioid training should be mandatory",93562,agree
"Extreme parenting is counterproductive",93172,unrelated
"Comment sections have failed",91442,unrelated
"Do not restrict use of the word 'natural' on food labels",90447,unrelated
"Obamacare is not working",91324,unrelated
"Do not stop taxing capital gains",90990,unrelated
"US should attack Syria",93408,disagree
"We should disband NATO",91349,unrelated
"Germany should abandon the Euro",92720,discuss
"Abolish Birthright Citizenship",91996,unrelated
"Prozac just opened the flood gates to marketing",93021,unrelated
"Public preschool is a smart investment",90325,agree
"Social media encourage romance",92848,unrelated
"Rim should be raised",93974,disagree
"Do not stop taxing capital gains",90479,unrelated
"Nations should not recognize a Palestinian state",93183,unrelated
"The U.S. should lift sanctions with Cuba",90627,agree
"Drug addicts should be forced into treatment",91624,disagree
"Greece's anti-austerity government can succeed",92850,unrelated
"Dual citizenship should be allowed",93878,unrelated
"Legislation should not protect obese",93519,unrelated
"Speech can be limited for public workers",90904,discuss
"All immigrants should get ID cards",90299,unrelated
"New York's bike lanes are not working",90506,discuss
"Modern men are manly enough",91385,unrelated
"Farm subsidies do not protect national security",91503,unrelated
"The Atlantic coast should be opened to drilling",90217,unrelated
"Drug addicts should be forced into treatment",91610,disagree
"Women should delay motherhood",94440,unrelated
"TFA has not raised the status of teachers",92435,disagree
"Tenure protects bad teachers",94079,unrelated
"The threat has been exaggerated",93748,unrelated
"Dual citizenship should be allowed",92333,unrelated
"Economists are not overrated",93531,unrelated
"The world is becoming safer",92687,unrelated
"Mother Teresa should be canonized",93229,unrelated
"Affirmative actions should be based on income",91608,unrelated
"Non-Muslims help women by wearing hijabs",93214,unrelated
"Marijuana is a gateway drug",93249,disagree
"Rim should be raised",93976,disagree
"Salt should have a place at the table",91555,unrelated
"Europe should not shun refugees",90502,unrelated
"Drone attacks make more harm",92799,unrelated
